InvoiceNo,InvoiceDate,CustomerID,Country,ProductCategory,Quantity,UnitPrice
21023,04/09/2023,41.0,INDIA ,Electronics,2.0,448.05
24587,14-Jan-2024,947.0,INDIA ,beauty ,1.0,9.93
7415,11-Jun-2023,59.0,canada,home & kitchen,1.0,124.31
19387,18-Aug-2023,,france ,books,1.0,8.32
13981,21/09/2023,1024.0,FRANCE,books,1.0,30.01
22856,22-May-2024,675.0,Australia,sports,4.0,109.78
23348,27/06/2023,476.0,india,ELECTRONICS,4.0,330.27
14230,26-Sep-2023,322.0,Germany, APPAREL,4.0,131.56
12338,2024-10-12,590.0,U.S.A,home & kitchen,3.0,86.52
13949,2024-12-27,242.0,Australia,books,4.0,30.2
18888,25/01/2023,178.0,uk,Home and Kitchen ,3.0,211.19
23123,23-Feb-2023,971.0,India,Home and Kitchen ,4.0,139.41
20592,05/22/2023,388.0,INDIA ,home & kitchen,4.0,51.8
24247,23-Jan-2024,206.0,australia ,Beauty,-5.0,77.88
14452,2023-10-11,814.0,FRANCE, Books,1.0,24.96
7009,17-Nov-2023,467.0,canada,Electronics,7.0,298.62
24165,10-Jul-2024,730.0, Germany, Books,4.0,39.46
23839,2024-12-30,795.0,france , Books,1.0,30.26
16558,01/12/2023,90.0,INDIA ,SPORTS ,2.0,36.02
24753,21/07/2023,330.0,france ,beauty ,4.0,31.18
21949,05/14/2024,334.0,france ,Home & Kitchen,4.0,155.01
19642,2023-01-17,432.0, Germany,home & kitchen,2.0,83.85
16818,26/07/2023,164.0,Australia,books,3.0,14.59
22599,06/20/2023,573.0,germany,ELECTRONICS,3.0,500.38
6434,2023-03-05,540.0,INDIA , Books,4.0,28.27
20352,08/01/2023,770.0,usa,Home and Kitchen ,3.0,140.05
6088,03/17/2024,532.0,INDIA ,Beauty,7.0,15.47
15273,02/07/2024,777.0,germany,Home & Kitchen,7.0,43.06
20816,06/11/2023,647.0,USA,electronics,1.0,197.96
9610,22/07/2024,169.0,USA,Books,1.0,38.67
18577,03/12/2023,717.0,canada,Home and Kitchen ,7.0,221.6
8191,01-Aug-2023,6.0,canada,Electronics,2.0,65.18
5994,05/12/2024,717.0,canada,Home & Kitchen,1.0,174.77
8970,03/07/2023,1066.0,canada,apparel,4.0,104.34
9973,02/18/2024,410.0,canada,beauty ,2.0,55.6
18505,27/07/2024,317.0,FRANCE,home & kitchen,4.0,229.37
23236,2023-05-02,677.0,FRANCE,Books,2.0,22.57
8932,17/07/2023,500.0,United Kingdom,apparel,1.0,70.26
12428,2024-11-03,653.0,United Kingdom,Apparel,1.0,53.04
11271,05/08/2024,340.0, USA ,Home & Kitchen,4.0,209.39
12487,21/10/2023,1010.0,INDIA ,Beauty,1.0,46.42
8756,06/02/2023,245.0,Canada,Sports,5.0,202.87
19963,14/03/2024,1075.0,france ,ELECTRONICS,4.0,407.82
12736,27-May-2024,519.0,UK,sports,4.0,212.31
10021,2024-05-22,1044.0,France,Home and Kitchen ,5.0,71.31
9881,13-Oct-2023,48.0,USA,beauty ,1.0,32.41
14755,2023-03-19,737.0,United States,electronics,2.0,186.07
9703,19/03/2023,688.0, USA ,sports,4.0,93.44
11341,16-Apr-2023,304.0,germany,Sports,1.0,14.6
19113,2024-06-30,340.0,USA,electronics,3.0,-10.0
24034,06-Mar-2023,297.0,Canada,Books,4.0,
13876,01/04/2024,1018.0, USA , Electronics,1.0,75.09
6078,2023-08-17,287.0,India,Sports,4.0,106.16
17126,29/06/2024,736.0,INDIA ,SPORTS ,5.0,86.09
17093,2024-08-25,521.0,United Kingdom,books,,28.76
16710,05-Jan-2023,84.0,U.S.A,Electronics,1.0,501.7
19445,03/14/2023,615.0,India,SPORTS ,4.0,60.31
9402,14/07/2023,980.0,INDIA ,Home and Kitchen ,4.0,108.71
23136,11/23/2023,14.0,Canada,Home & Kitchen,5.0,23.35
24943,02/28/2024,671.0,Canada, Electronics,4.0,266.35
10161,2023-05-09,674.0,uk,Electronics,3.0,213.46
11751,08-Nov-2024,296.0,France, Electronics,2.0,
23558,08-Aug-2024,1103.0,UK, APPAREL,2.0,11.86
21919,08/03/2023,456.0,australia ,Books,1.0,25.79
22026,29/03/2024,157.0,usa, APPAREL,3.0,121.18
16074,15-Jan-2024,545.0,australia ,SPORTS ,4.0,15.36
11347,07/01/2023,200.0,canada,Electronics,1.0,422.52
21931,07/24/2023,462.0,United States, Books,,24.63
7517,2023-08-28,571.0,United Kingdom,beauty ,3.0,49.06
12862,19/12/2024,450.0,india,SPORTS ,1.0,191.44
19304,03/30/2023,1125.0,australia ,books,4.0,11.52
21820,15-Jun-2023,1069.0,australia ,Sports,5.0,163.68
14503,24/08/2024,388.0,India,Electronics,4.0,171.82
22881,03/05/2023,878.0,australia ,sports,1.0,166.23
6581,12-Feb-2024,669.0,FRANCE,electronics,4.0,111.94
12933,11/12/2023,913.0,canada, Books,3.0,26.78
8795,2023-09-18,714.0,France,sports,4.0,23.18
19458,2023-01-14,642.0,australia ,Electronics,3.0,360.84
7085,22/03/2023,312.0,,SPORTS ,2.0,196.57
15672,25/06/2024,30.0,UK, APPAREL,3.0,61.49
8223,09/25/2023,654.0,United Kingdom,beauty ,7.0,66.99
6963,17/07/2023,156.0,australia , Electronics,7.0,476.13
18764,07/28/2024,746.0,india,Books,1.0,7.15
18304,10-Aug-2023,601.0,INDIA ,Apparel,1.0,71.74
10755,25/09/2023,491.0,india, APPAREL,4.0,55.25
11671,10-Jan-2023,13.0,FRANCE,Home and Kitchen ,2.0,29.22
14145,2023-03-19,235.0,germany,Home & Kitchen,2.0,27.9
7116,2024-04-30,1115.0,uk,home & kitchen,1.0,26.36
23524,03/26/2024,450.0,INDIA ,home & kitchen,1.0,191.22
14005,10-Nov-2023,1181.0, Germany,apparel,4.0,24.93
10338,10-Sep-2023,832.0,india,apparel,4.0,87.89
20971,02-Sep-2024,1123.0,india,books,,44.26
11688,30-Nov-2024,1171.0,UK,Electronics,1.0,212.37
10118,10/28/2023,23.0,canada,books,1.0,17.82
19792,07/19/2023,956.0,INDIA ,Books,1.0,15.62
10218,31/03/2023,843.0,UK,Apparel,2.0,66.42
7880,06-Mar-2024,615.0,india,Books,1.0,11.16
10060,2023-03-05,1124.0,USA,Beauty,,46.33
8526,2023-04-01,620.0,U.K.,electronics,1.0,104.4
19361,07/26/2023,732.0,France,beauty ,3.0,21.08
16296,08/22/2024,701.0,UK,sports,3.0,284.96
16649,01/14/2024,816.0,australia ,ELECTRONICS,1.0,232.16
7362,12/27/2023,753.0,india,Sports,5.0,148.98
7172,30-Jan-2023,295.0,Canada, Books,5.0,12.72
11867,2024-02-05,4.0,India,electronics,3.0,308.48
13827,2023-08-11,9.0,France,Electronics,2.0,293.19
6730,03/06/2023,603.0,Germany,Home & Kitchen,4.0,135.64
9038,01/02/2024,589.0,United Kingdom,Sports,4.0,246.14
6228,25-Nov-2023,88.0,germany,Home and Kitchen ,1.0,86.46
8227,2023-04-02,389.0,Australia,home & kitchen,6.0,132.26
11243,04/05/2024,385.0,canada,ELECTRONICS,5.0,531.01
16657,2023-06-16,1196.0,United Kingdom,electronics,4.0,422.55
18593,26-Feb-2023,489.0,UK,ELECTRONICS,6.0,330.46
14791,03/28/2023,817.0,canada,Sports,2.0,181.08
10551,2023-08-04,1112.0,FRANCE,Apparel,1.0,42.13
16099,20-Feb-2024,1063.0, Germany, Electronics,3.0,130.71
18954,29-Nov-2023,645.0, Germany,Beauty,1.0,11.87
23586,2024-06-13,309.0,uk,Apparel,1.0,29.42
19371,08/18/2023,99.0,germany,books,3.0,32.04
11873,23-Oct-2024,495.0,canada,SPORTS ,4.0,269.73
13566,07/25/2023,522.0,U.K.,Beauty,2.0,9.95
17517,2024-01-27,904.0,Canada,books,4.0,7.22
21562,2024-09-05,372.0,Australia,apparel,4.0,
11088,03/22/2024,214.0,FRANCE,home & kitchen,4.0,141.66
8580,01-Jul-2023,8.0,U.K.,Beauty,1.0,44.45
22181,09/11/2024,746.0,INDIA ,Books,1.0,39.15
5134,27-Jun-2023,892.0,france ,sports,4.0,144.49
14913,02-Jul-2023,779.0,United Kingdom,Sports,1.0,98.66
24640,2023-02-01,566.0, Germany,Home and Kitchen ,1.0,69.77
11071,2023-11-17,579.0,uk,Home and Kitchen ,5.0,51.82
24463,2024-01-31,809.0,Australia,Home and Kitchen ,7.0,20.09
19766,10/03/2024,56.0,Australia,Sports,3.0,202.5
8616,2024-05-31,679.0,Australia,Books,4.0,9.46
19118,27/11/2024,1051.0,India,Sports,1.0,96.69
8571,02/27/2023,131.0, Germany,books,4.0,10.69
22380,11/25/2024,24.0,canada,Home & Kitchen,2.0,120.52
11724,04-Mar-2024,1060.0,USA,books,6.0,19.47
9820,29-Sep-2023,578.0,United Kingdom,sports,6.0,87.51
18087,2023-11-30,906.0,INDIA ,ELECTRONICS,4.0,430.37
18212,01/12/2024,1030.0,usa,Home & Kitchen,4.0,168.42
24274,2023-04-14,345.0,Australia,sports,1.0,73.72
17869,2023-12-08,,Canada, Electronics,1.0,310.85
12576,21/04/2024,1022.0,USA,sports,5.0,233.56
7938,09/09/2023,53.0, USA ,Sports,4.0,166.31
11474,24/09/2023,1095.0, Germany,sports,1.0,84.91
19788,01/06/2024,1081.0,india,Books,3.0,14.11
5452,11/16/2023,299.0,australia ,Beauty,1.0,9.37
21748,19/01/2023,451.0,FRANCE,Home & Kitchen,5.0,127.07
20256,2023-11-02,510.0,canada,apparel,3.0,38.17
8126,09/13/2023,414.0,U.S.A,apparel,3.0,39.87
7421,12/30/2024,900.0,FRANCE,Sports,5.0,15.73
19828,2023-11-26,135.0,india, Books,3.0,18.33
23244,08-Oct-2023,409.0,INDIA , Electronics,1.0,90.52
20779,02/13/2023,370.0,Australia,beauty ,4.0,48.16
18119,22-Sep-2023,215.0,United Kingdom,electronics,1.0,108.06
19138,13/11/2023,560.0,UK,books,4.0,34.76
9510,08/24/2024,294.0,usa,Apparel,4.0,79.03
11253,13/06/2023,702.0,Canada,Apparel,4.0,30.85
7203,02/01/2023,233.0,FRANCE,ELECTRONICS,4.0,73.89
18383,2023-02-20,1154.0,australia ,Home and Kitchen ,4.0,31.41
18710,2023-03-22,470.0,Canada, Books,,5.77
6183,23/12/2023,644.0,FRANCE,SPORTS ,1.0,106.09
6528,11/06/2023,892.0,france , Books,2.0,18.91
14417,2024-07-23,328.0,USA,Home & Kitchen,2.0,199.94
8923,02-Aug-2023,393.0,France,Beauty,6.0,77.44
24419,10/19/2024,168.0,Canada, APPAREL,1.0,63.36
19496,28-Apr-2023,866.0,Australia,Beauty,2.0,61.26
16141,2024-02-01,1075.0,FRANCE, Electronics,4.0,180.24
9626,03/07/2023,1181.0, Germany, Books,4.0,17.06
10865,14/04/2023,739.0,uk, APPAREL,3.0,136.37
8822,01/02/2024,1183.0,India,Apparel,2.0,112.78
9102,2023-01-11,479.0,USA,electronics,2.0,82.48
7642,2023-02-04,130.0,usa,Books,1.0,31.59
20019,03/23/2023,194.0,germany,home & kitchen,1.0,168.62
18701,28-Jan-2023,662.0,United States,Electronics,2.0,305.89
5867,2023-12-15,375.0, USA , Books,4.0,23.16
10571,2023-10-10,552.0,Germany,ELECTRONICS,6.0,218.42
15740,2023-10-14,279.0,FRANCE,Beauty,2.0,60.59
6053,29-Aug-2023,1083.0,uk,home & kitchen,1.0,73.07
6454,2024-11-16,966.0,canada,Beauty,4.0,74.18
10454,29/03/2024,,U.K.,apparel,2.0,102.94
5972,02/23/2024,39.0,Canada,Beauty,3.0,65.33
24710,22-Apr-2023,954.0,australia , Electronics,2.0,251.78
9339,05/01/2024,340.0, USA ,Home & Kitchen,1.0,97.74
17347,01/04/2023,1040.0,United States,beauty ,7.0,33.61
23319,2024-01-20,666.0,U.K.,Home & Kitchen,3.0,16.96
12094,28-Feb-2023,481.0,U.K.,Home & Kitchen,3.0,173.06
11495,16/01/2024,4.0,India,Electronics,1.0,186.52
24016,2024-03-29,762.0,United States,books,5.0,35.19
8231,22-May-2024,1133.0,australia ,Apparel,3.0,40.65
12989,10/25/2023,36.0,U.K.,Apparel,2.0,63.61
5448,12/06/2024,306.0,canada,Books,3.0,7.84
18928,2024-08-17,705.0,germany,Home and Kitchen ,2.0,160.82
20872,24/07/2023,714.0,FRANCE,Sports,3.0,50.79
14377,10/09/2024,629.0,canada,electronics,1.0,308.26
16525,19/03/2023,525.0,INDIA ,Beauty,1.0,39.03
10944,19/12/2023,592.0,canada,sports,2.0,83.14
19381,11-Aug-2023,113.0,germany,beauty ,3.0,65.74
11603,02/05/2023,639.0,germany,Electronics,2.0,578.94
6730,03/06/2023,603.0,Germany,Home & Kitchen,4.0,135.64
10827,07/01/2024,916.0,FRANCE, APPAREL,3.0,32.29
18647,27/09/2024,240.0,U.S.A,SPORTS ,1.0,240.55
5181,22/01/2024,151.0,Germany, Books,1.0,9.64
24207,26-Aug-2023,482.0,france ,ELECTRONICS,0.0,339.04
10906,2024-05-31,48.0,U.S.A,Beauty,3.0,32.2
10216,01/18/2023,957.0,france ,apparel,4.0,45.85
5252,13/03/2023,366.0,India,Beauty,4.0,72.33
22863,11/28/2024,483.0,uk,ELECTRONICS,4.0,177.26
20956,2023-08-05,901.0,canada,home & kitchen,1.0,159.08
15495,15/02/2023,344.0,uk, Electronics,6.0,360.73
11558,30/05/2023,618.0,Germany,Books,5.0,5.58
7175,21-Nov-2023,375.0,U.S.A,ELECTRONICS,6.0,606.33
12223,2023-09-16,630.0,India,Electronics,6.0,444.12
6351,18-May-2023,1177.0,FRANCE,home & kitchen,1.0,
11869,04/27/2023,108.0,india,Home and Kitchen ,1.0,115.02
5804,12/02/2023,766.0, USA ,electronics,3.0,52.45
19147,24/04/2024,1045.0,france ,sports,4.0,
20096,08/17/2023,353.0,,sports,2.0,148.64
23702,2024-12-25,123.0,canada,apparel,4.0,29.21
9449,06/20/2024,193.0,Australia,Beauty,3.0,90.11
13300,12-Sep-2024,1176.0,France,beauty ,5.0,75.19
21955,02-Jul-2023,683.0,U.S.A,books,3.0,28.08
20328,2023-04-07,873.0,United States,electronics,3.0,224.05
8144,16-Dec-2024,170.0,usa,home & kitchen,1.0,31.47
6979,2023-06-25,811.0,australia ,books,1.0,7.07
11310,17/01/2023,833.0, USA ,Home and Kitchen ,1.0,113.14
6633,04/24/2023,964.0,Australia,Electronics,4.0,62.52
22931,30/10/2023,973.0,U.S.A,Beauty,3.0,22.27
12782,07/01/2024,592.0,Canada,Books,2.0,35.07
11287,10/14/2024,626.0,Canada,Beauty,1.0,61.44
21187,2023-05-26,943.0,india,home & kitchen,1.0,109.13
10469,22-Dec-2024,1100.0,INDIA , APPAREL,3.0,86.06
24805,08-Oct-2023,1182.0,Germany, Books,3.0,18.5
13404,05-Apr-2023,244.0,Canada,Beauty,2.0,21.96
20764,05-Oct-2024,314.0,U.S.A,Books,5.0,22.64
9780,20-Jan-2024,524.0,France,Sports,1.0,49.38
23061,01/12/2024,86.0,usa,electronics,3.0,357.89
6007,05-Oct-2024,676.0,U.K.,Apparel,4.0,64.54
15276,12/08/2023,1124.0,USA,beauty ,4.0,91.74
16751,01/31/2023,870.0,U.K.,books,3.0,30.19
18533,12/18/2023,534.0,australia ,Beauty,5.0,38.24
8278,2024-05-17,881.0,india,Books,1.0,30.11
16248,25-Feb-2023,930.0,U.S.A,Books,2.0,32.03
13044,02/05/2024,940.0,Canada,home & kitchen,4.0,48.1
15262,03-Jan-2024,940.0,,electronics,5.0,279.33
5829,17-Nov-2024,825.0,Canada,sports,3.0,155.62
5857,2023-04-23,119.0,United Kingdom,apparel,6.0,133.1
22633,2023-04-08,221.0,Australia, APPAREL,4.0,111.98
16380,2023-03-26,470.0,Canada,books,2.0,
15017,2023-07-28,110.0,australia ,beauty ,2.0,47.59
10217,2023-01-02,778.0,INDIA ,Sports,4.0,121.49
22764,12-Jul-2023,594.0,FRANCE,sports,4.0,15.81
14243,03-Dec-2024,472.0,United Kingdom, Books,6.0,9.82
7886,02/09/2023,28.0,UK,sports,1.0,111.47
14348,2023-03-22,1016.0,India,sports,3.0,219.7
8770,12/03/2024,665.0,France,SPORTS ,4.0,241.29
13601,2024-05-07,830.0,UK,Electronics,3.0,172.91
7481,12/09/2023,165.0,U.S.A,Home & Kitchen,3.0,59.05
19175,05/08/2024,369.0, Germany,Electronics,3.0,510.64
13545,08/19/2024,612.0, Germany,Books,5.0,35.85
9389,17-Jan-2024,760.0, Germany,Beauty,5.0,65.23
19874,28/02/2023,390.0,France,sports,1.0,
21801,12/02/2023,262.0,uk, APPAREL,3.0,55.66
19965,01/20/2024,650.0,USA,books,4.0,5.48
11696,29/06/2024,594.0,FRANCE,Sports,5.0,16.82
6605,2024-02-17,270.0,germany,apparel,4.0,86.11
22214,04/30/2023,644.0,France,sports,1.0,196.67
24906,19/04/2023,731.0,australia , Books,1.0,22.51
6173,01/14/2023,1001.0,Germany,Books,4.0,17.95
16828,2023-10-16,568.0,india,ELECTRONICS,7.0,242.02
15052,2023-08-20,751.0,Germany,electronics,5.0,584.18
11673,23-May-2024,170.0,USA,SPORTS ,3.0,174.92
20772,2023-08-08,348.0,INDIA ,ELECTRONICS,1.0,382.11
19014,2024-08-11,343.0,australia , APPAREL,1.0,82.32
24671,2024-08-29,428.0,usa,Apparel,4.0,125.86
13272,04/09/2023,778.0,INDIA ,Books,2.0,18.68
5813,05-Jul-2024,374.0,Germany,Beauty,3.0,79.37
18771,31-Jul-2024,1057.0,canada,Home and Kitchen ,5.0,143.26
7555,27-Aug-2023,401.0,france ,Sports,4.0,32.51
7154,10/15/2023,676.0,United Kingdom,apparel,4.0,143.69
12529,2024-01-24,1042.0, Germany,Sports,1.0,100.6
6693,02/19/2024,352.0,United Kingdom,apparel,3.0,89.65
24679,03/31/2024,592.0,canada,Books,4.0,14.31
20860,10/02/2023,455.0,germany,electronics,7.0,430.86
18031,09/05/2023,186.0,France,Apparel,7.0,91.28
20422,07/13/2023,987.0,United States,ELECTRONICS,7.0,517.38
21218,2024-03-08,1043.0,United States,books,2.0,15.77
11563,05/19/2023,1010.0,INDIA ,beauty ,4.0,58.83
11077,2024-05-08,228.0,Australia,Books,3.0,33.15
19660,2024-01-09,293.0,Germany,Electronics,3.0,276.25
12431,16/03/2024,533.0,Canada,Sports,5.0,230.42
11068,07-Oct-2024,738.0,U.S.A,Sports,5.0,116.87
11076,2024-01-11,1024.0,France,SPORTS ,4.0,158.57
8700,04/01/2023,227.0,uk,Sports,4.0,70.73
20616,2024-01-11,996.0, Germany,Beauty,1.0,65.2
6291,10/05/2024,952.0,INDIA ,apparel,1.0,143.15
17644,02/22/2023,649.0,australia ,beauty ,2.0,68.96
22292,15-Jul-2023,270.0,germany,Home & Kitchen,,167.41
12918,09/01/2023,,United Kingdom,Electronics,4.0,130.25
6457,16-Feb-2023,406.0,United States,home & kitchen,3.0,140.31
6164,03/14/2024,482.0,france ,SPORTS ,6.0,264.89
5323,01/14/2024,826.0,Canada, Books,4.0,24.15
23645,06/09/2023,929.0,United Kingdom,beauty ,3.0,41.72
20761,2023-12-16,517.0,australia ,ELECTRONICS,1.0,213.7
5384,05-Dec-2023,118.0,USA,Apparel,3.0,18.18
6573,05/14/2023,425.0,australia , Books,2.0,14.53
10981,2023-12-12,744.0,FRANCE,books,2.0,15.84
7316,2023-04-10,425.0,Australia, Books,4.0,30.3
18539,20/12/2024,607.0,france ,Home and Kitchen ,2.0,73.66
10548,08/07/2024,824.0,australia ,beauty ,5.0,39.84
10479,01/09/2023,943.0,INDIA ,Home and Kitchen ,5.0,106.87
9149,08-Oct-2023,550.0,france ,ELECTRONICS,4.0,108.7
8208,10/15/2024,438.0,France,beauty ,4.0,56.59
7393,2023-05-31,304.0, Germany,SPORTS ,1.0,152.83
12556,17/02/2023,,France,Home & Kitchen,3.0,126.57
19294,01-Jan-2023,970.0,Germany,beauty ,3.0,78.98
7795,08-Apr-2023,339.0,germany, Electronics,1.0,391.67
24569,23-Nov-2023,539.0,Australia,Apparel,4.0,51.04
21001,16/08/2024,142.0, Germany,home & kitchen,7.0,163.53
10377,25/02/2023,323.0,India, APPAREL,7.0,106.44
8353,25/10/2023,908.0,U.S.A,Home & Kitchen,5.0,159.24
23531,18/12/2023,1032.0,France,Books,4.0,10.17
21100,03/23/2023,630.0,india,SPORTS ,3.0,283.86
17553,2024-11-04,1099.0,usa,beauty ,1.0,66.41
6600,09/15/2024,240.0,U.S.A,sports,7.0,86.07
9843,07/05/2024,641.0,Australia,beauty ,7.0,19.11
11691,2024-06-23,663.0,Canada,electronics,3.0,386.82
14854,2024-08-07,938.0,usa,Apparel,2.0,113.85
19561,24-Dec-2023,592.0,Canada, Books,3.0,15.01
14051,03-Apr-2023,1108.0,usa,ELECTRONICS,1.0,599.03
13417,21-Jul-2024,1079.0,india,Electronics,3.0,587.34
21290,30/05/2023,92.0,United Kingdom,apparel,5.0,73.63
16171,2023-02-14,435.0,Canada,Beauty,3.0,28.41
8669,10/12/2023,337.0,U.K.,apparel,3.0,
22481,23/01/2024,666.0,U.K.,Home & Kitchen,,41.62
14752,06/12/2023,277.0,Australia,sports,2.0,205.77
12030,09/06/2023,869.0,India, Electronics,4.0,318.59
22526,2024-02-11,583.0,germany, Books,1.0,19.96
10107,28/07/2023,611.0,India,ELECTRONICS,3.0,
12262,14-Jun-2023,891.0,Germany, Electronics,5.0,55.11
20135,12-Jul-2024,876.0,United States,Sports,4.0,66.78
7606,07/12/2024,415.0,australia ,Beauty,1.0,40.62
10351,2024-05-01,853.0,australia ,books,5.0,14.43
18765,2024-01-22,380.0,United Kingdom, Books,1.0,11.76
20975,15/12/2023,674.0,U.K.,Electronics,1.0,454.06
9439,05/19/2024,,France,beauty ,,79.99
7409,01/09/2024,426.0,FRANCE,Sports,1.0,52.81
11276,03/11/2023,,france ,sports,4.0,93.7
21050,12/23/2023,195.0,Australia,Home & Kitchen,4.0,191.65
18645,11-Apr-2023,373.0,germany,Sports,3.0,101.31
17336,24-Jul-2024,1031.0,France, Books,3.0,25.59
15291,25-May-2023,360.0,Canada,Sports,1.0,29.24
8653,12-Jul-2024,1009.0,FRANCE,Home & Kitchen,1.0,95.6
22238,25/06/2024,702.0,canada,Apparel,2.0,47.5
14595,11/07/2024,361.0,USA,electronics,3.0,396.7
8012,20-Jun-2023,966.0,canada,beauty ,1.0,24.82
23365,05/04/2023,588.0, Germany,ELECTRONICS,4.0,289.3
9528,02-Aug-2023,648.0,germany, APPAREL,5.0,83.42
24862,26/08/2023,, Germany,Electronics,1.0,304.87
21643,2024-02-11,1058.0,U.S.A,Electronics,2.0,252.05
7449,30-Sep-2023,176.0,Germany, Books,3.0,26.37
15429,2024-04-04,1001.0,germany,books,1.0,20.03
16845,27/10/2023,287.0,India,Sports,4.0,190.84
10459,07/14/2024,,United Kingdom,Home & Kitchen,6.0,218.62
10743,08/24/2024,1069.0,Australia, APPAREL,1.0,92.72
18801,11/04/2023,,U.K.,apparel,4.0,71.26
24660,10-Feb-2023,79.0,australia ,sports,1.0,89.64
14164,03/27/2024,782.0,Canada,beauty ,5.0,58.69
23834,16-Jul-2024,85.0,INDIA ,Apparel,1.0,63.95
20747,07-Jun-2023,308.0,U.K.,home & kitchen,1.0,40.66
23398,08/09/2024,,usa,Home & Kitchen,4.0,157.71
7579,2024-11-19,1081.0,India,Books,1.0,44.31
20630,12/03/2024,1174.0,germany,ELECTRONICS,7.0,243.24
8335,04/07/2024,219.0,Australia,beauty ,2.0,19.46
21465,07/09/2023,521.0,U.K.,Books,3.0,28.45
9597,2023-03-02,680.0,australia ,Apparel,1.0,26.84
19620,08/25/2023,723.0,Canada,apparel,1.0,44.87
15810,2023-08-08,1106.0,INDIA , Electronics,1.0,375.41
19285,2023-05-16,1018.0,usa,Electronics,,591.76
11665,09/06/2024,444.0,United States,Home and Kitchen ,1.0,76.4
5721,23/01/2024,437.0, USA ,beauty ,4.0,62.05
11163,2023-01-10,313.0,FRANCE,Books,4.0,
8257,08/01/2023,968.0,Australia,Sports,3.0,210.89
11445,15/08/2023,363.0, Germany,Home and Kitchen ,1.0,157.11
19851,26/01/2024,439.0,France,Home and Kitchen ,1.0,143.93
13952,17-May-2023,810.0,australia ,electronics,5.0,305.39
21515,07/13/2023,53.0,United States,Sports,4.0,58.07
7381,07/15/2023,1165.0,India,Books,4.0,9999.99
13806,09/26/2024,1063.0,germany,Home and Kitchen ,7.0,226.74
18178,23/10/2023,9.0,FRANCE,ELECTRONICS,2.0,44.95
12067,2023-10-01,73.0,india,Home & Kitchen,2.0,152.62
9581,11/10/2023,1001.0,Germany,Books,2.0,34.31
22244,23-Jul-2023,235.0,germany,Home and Kitchen ,2.0,139.22
19380,04/03/2023,684.0,uk,books,4.0,
5327,05-Dec-2023,235.0, Germany,home & kitchen,1.0,107.96
17900,11/08/2023,905.0,australia ,Home & Kitchen,1.0,35.98
15735,16/10/2023,642.0,Australia,ELECTRONICS,1.0,
10628,17-Mar-2023,858.0,France,Apparel,3.0,18.98
20919,23-Aug-2023,263.0, USA ,books,1.0,8.16
14052,14/12/2023,791.0,INDIA ,beauty ,5.0,15.74
6098,01/12/2024,974.0,Canada,books,1.0,24.31
13675,02/10/2023,564.0,france , Electronics,1.0,115.74
16483,31-Mar-2023,436.0,Canada,Beauty,4.0,20.13
19816,06/21/2023,895.0,india,Apparel,1.0,106.1
13542,2023-05-24,153.0,Australia,Beauty,1.0,66.07
6863,2024-04-20,562.0,UK, Electronics,4.0,388.26
17037,01/02/2024,988.0,FRANCE,Beauty,1.0,10.86
17239,24/04/2023,975.0,Canada,home & kitchen,4.0,58.44
20312,03/05/2023,647.0,United States,books,3.0,30.63
14963,19/08/2023,211.0,australia , Books,5.0,33.72
21947,17-Aug-2024,815.0,canada,books,4.0,18.41
15980,05/08/2023,59.0,Canada,home & kitchen,3.0,47.0
13958,05/09/2024,931.0,Canada,Beauty,3.0,53.55
22784,12/04/2023,139.0,FRANCE,ELECTRONICS,1.0,216.16
18730,04/11/2024,661.0, Germany,Home & Kitchen,1.0,228.26
11014,2023-05-04,683.0, USA ,Home & Kitchen,3.0,156.28
8704,15/08/2023,71.0,Australia, Electronics,7.0,638.91
18349,12/03/2024,391.0,Australia, Electronics,4.0,284.4
7278,01/02/2024,338.0,Australia,beauty ,500.0,26.16
13145,05/02/2023,127.0,Canada,Home and Kitchen ,3.0,41.04
5032,13-Jan-2023,331.0,australia ,home & kitchen,3.0,29.51
13263,17-Nov-2024,428.0,U.S.A,Apparel,7.0,76.77
19159,08-Mar-2024,186.0,FRANCE,Beauty,3.0,55.49
10715,01/28/2023,92.0,United Kingdom,Beauty,1.0,16.36
15357,2023-04-17,,australia ,Home & Kitchen,1.0,41.88
13183,16-Jan-2024,529.0,france ,apparel,1.0,
6711,01/07/2024,180.0,United Kingdom,Books,4.0,32.41
13162,21/08/2024,1114.0,FRANCE,Home & Kitchen,999.0,107.6
17622,20-Oct-2024,863.0,Australia,Sports,3.0,140.17
6028,04/23/2024,70.0,FRANCE,Home & Kitchen,4.0,97.45
16013,12/30/2024,427.0,INDIA ,Beauty,2.0,72.42
18614,05/06/2023,722.0,INDIA ,apparel,5.0,38.26
8324,14-Jun-2024,1164.0,australia ,Apparel,1.0,44.89
9978,13-Jun-2023,770.0,USA,Books,4.0,38.03
19148,08/05/2024,143.0,FRANCE,apparel,,43.01
13507,10/11/2023,,UK,electronics,3.0,178.38
15936,06/16/2023,65.0,canada,books,3.0,29.23
6555,04/13/2024,848.0,france ,home & kitchen,5.0,143.64
20012,07-Jan-2023,247.0,FRANCE,electronics,4.0,419.76
8610,08/01/2023,111.0,germany,beauty ,1.0,31.77
5128,27/07/2024,385.0,canada,Electronics,2.0,144.69
15036,2023-05-13,981.0,india, Books,2.0,5.21
